GROUP_SET	GROUP_ID	GROUP_NAME	TEAM_ID	TEAM_ABBREVIATION	GP	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	TOV	STL	BLK	BLKA	PF	PFD	PTS	PLUS_MINUS	GP_RANK	W_RANK	L_RANK	W_PCT_RANK	MIN_RANK	FGM_RANK	FGA_RANK	FG_PCT_RANK	FG3M_RANK	FG3A_RANK	FG3_PCT_RANK	FTM_RANK	FTA_RANK	FT_PCT_RANK	OREB_RANK	DREB_RANK	REB_RANK	AST_RANK	TOV_RANK	STL_RANK	BLK_RANK	BLKA_RANK	PF_RANK	PFD_RANK	PTS_RANK	PLUS_MINUS_RANK
Lineups	-202709-203482-1626168-1628367-1630180-	C. Joseph - K. Olynyk - T. Lyles - J. Jackson - S. Bey	1610612765	DET	5	0	5	0.0	12.99	11	25	0.44	3	13	0.231	7	11	0.636	4	6	10	7	3.0	3	1	0	5	7	32	0.0	406	5067	8597	5067	792	763	724	4044	869	504	3931	458	341	3201	498	1300	981	697	7217	498	967	1	7660	536	705	3489
Lineups	-1628983-1629026-1629647-1629652-1630526-	S. Gilgeous-Alexander - K. Williams - D. Bazley - L. Dort - J. Robinson-Earl	1610612760	OKC	9	5	4	0.556	12.975	16	35	0.457	5	13	0.385	3	5	0.6	10	10	20	5	2.0	5	2	5	9	6	40	12.0	122	141	8453	3652	793	453	460	3834	465	504	2591	1354	1056	3240	121	700	387	1053	6110	246	463	8579	8305	650	521	241
Lineups	-2546-201566-201954-1626169-1629659-	C. Anthony - R. Westbrook - D. Collison - S. Johnson - T. Horton-Tucker	1610612747	LAL	2	1	1	0.5	12.966666666666667	11	25	0.44	3	9	0.333	1	6	0.167	1	10	11	5	6.0	1	3	0	9	5	26	-10.0	1604	1502	3051	3666	794	763	724	4044	869	837	2787	3151	791	4247	2042	700	875	1053	8212	1522	277	1	8305	810	948	8403
Lineups	-203084-1626158-1627741-1629002-1630169-	H. Barnes - R. Holmes - B. Hield - C. Metu - T. Haliburton	1610612758	SAC	1	0	1	0.0	12.966666666666667	7	21	0.333	2	7	0.286	6	6	1.0	5	11	16	6	11.0	2	2	0	2	5	22	-10.0	3130	5067	3051	5067	794	1283	913	5110	1356	1140	3498	572	791	1	372	611	531	850	8531	797	463	1	5410	810	1132	8403
Lineups	-2544-201566-201961-202340-203076-	L. James - R. Westbrook - W. Ellington - A. Bradley - A. Davis	1610612747	LAL	1	1	0	1.0	12.95	13	21	0.619	4	9	0.444	3	3	1.0	0	10	10	7	3.0	2	0	1	6	5	33	11.0	3130	1502	1	1	796	604	913	1563	618	837	2236	1354	1858	1	3977	700	981	697	7217	797	2598	6047	7917	810	681	283
Lineups	-203935-1626196-1628369-1629057-1629684-	M. Smart - J. Richardson - J. Tatum - R. Williams III - G. Williams	1610612738	BOS	3	1	2	0.333	12.933333333333334	9	23	0.391	1	9	0.111	4	6	0.667	6	8	14	6	7.0	2	1	0	8	6	23	-12.0	961	1502	7262	4648	797	981	817	4761	2229	837	4287	946	791	2977	279	932	630	850	8318	797	967	1	8204	650	1088	8526
Lineups	-202683-203471-1626196-1629641-1629684-	E. Freedom - D. Schroder - J. Richardson - R. Langford - G. Williams	1610612738	BOS	5	3	2	0.6	12.928333333333333	13	23	0.565	4	6	0.667	4	6	0.667	3	10	13	7	4.0	2	0	2	3	4	34	10.0	406	367	7262	3575	798	604	817	2054	618	1326	790	946	791	2977	735	700	702	697	7758	797	2598	7751	6631	1068	655	336
Lineups	-203078-203526-1628398-1629655-1630557-	B. Beal - R. Neto - K. Kuzma - D. Gafford - C. Kispert	1610612764	WAS	3	2	1	0.667	12.91	7	19	0.368	3	13	0.231	2	5	0.4	1	9	10	7	3.0	1	1	0	4	6	19	-7.0	961	653	3051	3283	799	1283	1018	4978	869	504	3931	1886	1056	4130	2042	791	981	697	7217	1522	967	1	7272	650	1350	7994
Lineups	-202685-203107-1627742-1629638-1630529-	J. Valanciunas - T. Satoransky - B. Ingram - N. Alexander-Walker - H. Jones	1610612740	NOP	7	4	3	0.571	12.9	10	27	0.37	4	9	0.444	3	3	1.0	5	7	12	7	2.0	2	0	2	5	7	27	5.0	209	219	8161	3630	800	853	661	4968	618	837	2236	1354	1858	1	372	1077	774	697	6110	797	2598	7751	7660	536	897	1013
Lineups	-1629660-1629676-1630197-1630581-1630598-	T. Jerome - I. Roby - A. Pokusevski - J. Giddey - A. Wiggins	1610612760	OKC	1	0	1	0.0	12.9	13	23	0.565	5	8	0.625	0	0	0.0	0	9	9	11	2.0	5	1	0	6	2	31	9.0	3130	5067	3051	5067	800	604	817	2054	465	975	1022	4251	4474	4251	3977	791	1127	385	6110	246	967	1	7917	2150	739	411
Lineups	-202722-203526-1626149-1628988-1630166-	D. Bertans - R. Neto - M. Harrell - A. Holiday - D. Avdija	1610612764	WAS	5	3	2	0.6	12.881666666666666	8	20	0.4	3	11	0.273	2	3	0.667	1	10	11	4	4.0	2	1	0	8	4	21	-9.0	406	367	7262	3575	802	1102	962	4431	869	636	3590	1886	1858	2977	2042	700	875	1331	7758	797	967	1	8204	1068	1190	8293
Lineups	-203081-203503-203994-1626181-1626204-	D. Lillard - T. Snell - J. Nurkic - N. Powell - L. Nance Jr.	1610612757	POR	1	0	1	0.0	12.866666666666667	7	19	0.368	2	8	0.25	3	7	0.429	1	9	10	6	5.0	2	0	1	6	7	19	-6.0	3130	5067	3051	5067	803	1283	1018	4978	1356	975	3633	1354	657	4120	2042	791	981	850	8041	797	2598	6047	7917	536	1350	7756
Lineups	-202692-203095-203457-203944-1630193-	A. Burks - E. Fournier - N. Noel - J. Randle - I. Quickley	1610612752	NYK	4	2	2	0.5	12.855	7	21	0.333	3	10	0.3	9	11	0.818	4	8	12	4	2.0	3	1	1	6	7	26	-9.0	595	653	7262	3666	804	1283	913	5110	869	716	3452	316	341	2334	498	932	774	1331	6110	498	967	6047	7917	536	948	8293
Lineups	-201587-202331-202339-202704-1629611-	N. Batum - P. George - E. Bledsoe - R. Jackson - T. Mann	1610612746	LAC	6	4	2	0.667	12.855	10	25	0.4	5	10	0.5	2	3	0.667	2	10	12	6	5.0	1	1	1	3	5	27	-2.0	291	219	7262	3283	804	853	724	4431	465	716	1213	1886	1858	2977	1142	700	774	850	8041	1522	967	6047	6631	810	897	5489
Lineups	-2544-2546-2730-201566-1630559-	L. James - C. Anthony - D. Howard - R. Westbrook - A. Reaves	1610612747	LAL	2	2	0	1.0	12.85	12	24	0.5	3	8	0.375	0	1	0.0	0	8	8	7	3.0	2	1	1	5	3	27	1.0	1604	653	1	1	806	662	773	2416	869	975	2625	4251	3974	4251	3977	932	1282	697	7217	797	967	6047	7660	1457	897	2867
Lineups	-201976-1626156-1627736-1629020-1629675-	P. Beverley - D. Russell - M. Beasley - J. Vanderbilt - N. Reid	1610612750	MIN	5	3	2	0.6	12.85	10	22	0.455	4	11	0.364	4	6	0.667	0	7	7	9	3.0	5	1	2	8	3	28	-4.0	406	367	7262	3575	806	853	871	3842	618	636	2712	946	791	2977	3977	1077	1484	503	7217	246	967	7751	8204	1457	853	6940
Lineups	-200768-203473-1628997-1629216-1629639-	K. Lowry - D. Dedmon - C. Martin - G. Vincent - T. Herro	1610612748	MIA	4	1	3	0.25	12.84	10	21	0.476	5	10	0.5	5	8	0.625	3	11	14	8	3.0	2	3	2	8	8	30	9.0	595	1502	8161	4926	808	853	913	3662	465	716	1213	731	542	3210	735	611	630	589	7217	797	277	7751	8204	448	776	411
Lineups	-202324-1628983-1629026-1629652-1630544-	D. Favors - S. Gilgeous-Alexander - K. Williams - L. Dort - T. Mann	1610612760	OKC	3	2	1	0.667	12.833333333333334	8	25	0.32	3	11	0.273	7	9	0.778	4	8	12	5	2.0	3	3	2	2	8	26	0.0	961	653	3051	3283	809	1102	724	5800	869	636	3590	458	458	2497	498	932	774	1053	6110	498	277	7751	5410	448	948	3489
Lineups	-203500-1629630-1629634-1630217-1630533-	S. Adams - J. Morant - B. Clarke - D. Bane - Z. Williams	1610612763	MEM	3	2	1	0.667	12.816666666666666	13	23	0.565	4	7	0.571	6	8	0.75	3	12	15	8	4.0	1	1	1	10	6	36	3.0	961	653	3051	3283	810	604	817	2054	618	1140	1144	572	542	2560	735	540	582	589	7758	1522	967	6047	8378	650	608	1670
Lineups	-203081-1626181-1626204-1629014-1629642-	D. Lillard - N. Powell - L. Nance Jr. - A. Simons - N. Little	1610612757	POR	6	2	4	0.333	12.805	12	23	0.522	5	12	0.417	13	13	1.0	2	6	8	7	1.0	2	3	2	4	8	42	6.0	291	653	8453	4648	811	662	817	2349	465	564	2373	178	261	1	1142	1300	1282	697	3810	797	277	7751	7272	448	480	818
Lineups	-203493-203501-1627827-1628467-1628973-	R. Bullock - T. Hardaway Jr. - D. Finney-Smith - M. Kleber - J. Brunson	1610612742	DAL	6	2	4	0.333	12.8	7	21	0.333	3	10	0.3	6	7	0.857	7	8	15	3	5.0	0	0	2	8	6	23	-12.0	291	653	8453	4648	812	1283	913	5110	869	716	3452	572	657	2127	218	932	582	1752	8041	3489	2598	7751	8204	650	1088	8526
Lineups	-202066-202685-1628404-1628984-1630529-	G. Temple - J. Valanciunas - J. Hart - D. Graham - H. Jones	1610612740	NOP	4	1	3	0.25	12.798333333333334	12	24	0.5	3	7	0.429	2	2	1.0	2	10	12	8	3.0	2	0	0	2	3	29	-4.0	595	1502	8161	4926	813	662	773	2416	869	1140	2288	1886	2253	1	1142	700	774	589	7217	797	2598	1	5410	1457	808	6940
Lineups	-203087-204456-1627734-1629052-1630537-	J. Lamb - T. McConnell - D. Sabonis - O. Brissett - C. Duarte	1610612754	IND	4	1	3	0.25	12.795	13	24	0.542	3	6	0.5	5	6	0.833	0	6	6	6	6.0	4	0	1	9	6	34	-1.0	595	1502	8161	4926	814	604	773	2224	869	1326	1213	731	791	2203	3977	1300	1767	850	8212	345	2598	6047	8305	650	655	4796
Lineups	-1626162-1628970-1628998-1629023-1630163-	K. Oubre Jr. - M. Bridges - C. Martin - P. Washington - L. Ball	1610612766	CHA	5	3	2	0.6	12.793333333333333	17	24	0.708	6	8	0.75	3	3	1.0	1	9	10	12	5.0	4	3	0	8	4	43	15.0	406	367	7262	3575	815	425	773	948	368	975	713	1354	1858	1	2042	791	981	337	8041	345	277	1	8204	1068	466	146
Lineups	-1626156-1626157-1627752-1629006-1630162-	D. Russell - K. Towns - T. Prince - J. Okogie - A. Edwards	1610612750	MIN	1	1	0	1.0	12.768333333333333	8	22	0.364	3	13	0.231	5	8	0.625	5	12	17	7	3.0	1	2	1	3	5	24	2.0	3130	1502	1	1	816	1102	871	4996	869	504	3931	731	542	3210	372	540	495	697	7217	1522	463	6047	6631	810	1033	2161
Lineups	-200752-202711-203903-1626220-1628378-	R. Gay - B. Bogdanovic - J. Clarkson - R. O'Neale - D. Mitchell	1610612762	UTA	5	3	2	0.6	12.766666666666667	5	22	0.227	1	9	0.111	5	6	0.833	2	6	8	0	3.0	1	2	1	7	5	16	-23.0	406	367	7262	3575	817	1816	871	6414	2229	837	4287	731	791	2203	1142	1300	1282	5729	7217	1522	463	6047	8084	810	1614	8706
Lineups	-202330-202397-203486-1626162-1629667-	G. Hayward - I. Smith - M. Plumlee - K. Oubre Jr. - J. McDaniels	1610612766	CHA	5	2	3	0.4	12.761666666666667	11	18	0.611	2	6	0.333	8	14	0.571	1	11	12	6	5.0	3	0	2	8	10	32	7.0	406	653	8161	4573	818	763	1089	1581	1356	1326	2787	376	229	3297	2042	611	774	850	8041	498	2598	7751	8204	313	705	658
Lineups	-202330-1626162-1626179-1629667-1630208-	G. Hayward - K. Oubre Jr. - T. Rozier - J. McDaniels - N. Richards	1610612766	CHA	3	2	1	0.667	12.75	12	24	0.5	3	10	0.3	6	7	0.857	3	7	10	7	3.0	5	4	0	6	8	33	5.0	961	653	3051	3283	819	662	773	2416	869	716	3452	572	657	2127	735	1077	981	697	7217	246	174	1	7917	448	681	1013
Lineups	-1626162-1626179-1628970-1628998-1630163-	K. Oubre Jr. - T. Rozier - M. Bridges - C. Martin - L. Ball	1610612766	CHA	7	2	5	0.286	12.736666666666666	9	28	0.321	1	11	0.091	5	7	0.714	5	5	10	4	3.0	1	2	3	7	8	24	-13.0	209	653	8597	4906	820	981	625	5798	2229	636	4317	731	657	2884	372	1569	981	1331	7217	1522	463	8287	8084	448	1033	8559
Lineups	-203081-203994-1626181-1626204-1629014-	D. Lillard - J. Nurkic - N. Powell - L. Nance Jr. - A. Simons	1610612757	POR	5	1	4	0.2	12.733333333333333	10	21	0.476	2	8	0.25	7	8	0.875	3	9	12	6	3.0	4	0	1	6	4	29	-1.0	406	1502	8453	5019	821	853	913	3662	1356	975	3633	458	542	2074	735	791	774	850	7217	345	2598	6047	7917	1068	808	4796
Lineups	-203501-203939-1627827-1628467-1628973-	T. Hardaway Jr. - D. Powell - D. Finney-Smith - M. Kleber - J. Brunson	1610612742	DAL	4	2	2	0.5	12.733333333333333	13	25	0.52	4	12	0.333	2	3	0.667	5	8	13	5	2.0	3	0	1	8	7	32	11.0	595	653	7262	3666	821	604	724	2363	618	564	2787	1886	1858	2977	372	932	702	1053	6110	498	2598	6047	8204	536	705	283
Lineups	-201950-1626171-1626192-1628960-1629670-	J. Holiday - B. Portis - P. Connaughton - G. Allen - J. Nwora	1610612749	MIL	3	1	2	0.333	12.716666666666667	12	26	0.462	4	10	0.4	0	0	0.0	2	6	8	6	1.0	4	1	1	2	0	28	-4.0	961	1502	7262	4648	823	662	693	3763	618	716	2413	4251	4474	4251	1142	1300	1282	850	3810	345	967	6047	5410	5640	853	6940
Lineups	-1627777-1627788-1629003-1629646-1630198-	G. Niang - F. Korkmaz - S. Milton - C. Bassey - I. Joe	1610612755	PHI	3	1	2	0.333	12.683333333333334	8	23	0.348	0	6	0.0	3	5	0.6	2	8	10	6	3.0	4	5	1	6	8	19	-7.0	961	1502	7262	4648	824	1102	817	5093	4331	1326	4331	1354	1056	3240	1142	932	981	850	7217	345	130	6047	7917	448	1350	7994
Lineups	-203081-203468-203994-1626181-1626204-	D. Lillard - C. McCollum - J. Nurkic - N. Powell - L. Nance Jr.	1610612757	POR	5	2	3	0.4	12.666666666666666	8	20	0.4	3	10	0.3	9	11	0.818	0	8	8	6	4.0	5	1	2	8	9	28	6.0	406	653	8161	4573	825	1102	962	4431	869	716	3452	316	341	2334	3977	932	1282	850	7758	246	967	7751	8204	364	853	818
Lineups	-202710-1628997-1629130-1629216-1630209-	J. Butler - C. Martin - D. Robinson - G. Vincent - O. Yurtseven	1610612748	MIA	1	1	0	1.0	12.666666666666666	12	25	0.48	6	13	0.462	3	3	1.0	2	9	11	10	0.0	6	1	2	3	5	33	13.0	3130	1502	1	1	825	662	724	3639	368	504	2199	1354	1858	1	1142	791	875	436	1	190	967	7751	6631	810	681	198
Lineups	-203078-203484-1626149-1628398-1630557-	B. Beal - K. Caldwell-Pope - M. Harrell - K. Kuzma - C. Kispert	1610612764	WAS	4	1	3	0.25	12.651666666666667	10	21	0.476	3	8	0.375	2	3	0.667	2	5	7	7	3.0	1	2	1	4	4	25	-13.0	595	1502	8161	4926	827	853	913	3662	869	975	2625	1886	1858	2977	1142	1569	1484	697	7217	1522	463	6047	7272	1068	983	8559
Lineups	-201145-203115-203999-1628420-1628427-	J. Green - W. Barton - N. Jokic - M. Morris - V. Cancar	1610612743	DEN	1	0	1	0.0	12.65	11	26	0.423	1	7	0.143	1	3	0.333	3	15	18	5	5.0	2	1	1	1	5	24	-2.0	3130	5067	3051	5067	828	763	693	4286	2229	1140	4213	3151	1858	4152	735	410	447	1053	8041	797	967	6047	2877	810	1033	5489
Lineups	-201937-1628374-1629731-1630171-1630596-	R. Rubio - L. Markkanen - D. Wade - I. Okoro - E. Mobley	1610612739	CLE	1	0	1	0.0	12.65	7	22	0.318	1	6	0.167	5	6	0.833	4	8	12	4	2.0	2	0	3	5	5	20	0.0	3130	5067	3051	5067	828	1283	871	5804	2229	1326	4132	731	791	2203	498	932	774	1331	6110	797	2598	8287	7660	810	1252	3489
Lineups	-201143-203935-1627759-1629057-1629684-	A. Horford - M. Smart - J. Brown - R. Williams III - G. Williams	1610612738	BOS	1	1	0	1.0	12.633333333333333	12	26	0.462	1	8	0.125	4	5	0.8	6	8	14	6	5.0	1	1	1	7	3	29	-6.0	3130	1502	1	1	830	662	693	3763	2229	975	4251	946	1056	2360	279	932	630	850	8041	1522	967	6047	8084	1457	808	7756
Lineups	-203501-1626161-1627827-1628973-1629029-	T. Hardaway Jr. - W. Cauley-Stein - D. Finney-Smith - J. Brunson - L. Doncic	1610612742	DAL	4	2	2	0.5	12.633333333333333	14	27	0.519	5	11	0.455	6	6	1.0	4	14	18	7	4.0	2	0	2	5	4	39	7.0	595	653	7262	3666	830	549	661	2369	465	636	2211	572	791	1	498	442	447	697	7758	797	2598	7751	7660	1068	543	658
Lineups	-201976-1626156-1626157-1629675-1630162-	P. Beverley - D. Russell - K. Towns - N. Reid - A. Edwards	1610612750	MIN	2	0	2	0.0	12.623333333333333	10	24	0.417	3	10	0.3	3	4	0.75	4	7	11	8	5.0	2	1	1	9	3	26	-5.0	1604	5067	7262	5067	832	853	773	4323	869	716	3452	1354	1260	2560	498	1077	875	589	8041	797	967	6047	8305	1457	948	7394
Lineups	-202330-1626162-1626179-1628970-1628998-	G. Hayward - K. Oubre Jr. - T. Rozier - M. Bridges - C. Martin	1610612766	CHA	7	5	2	0.714	12.615	15	21	0.714	5	10	0.5	4	4	1.0	0	11	11	9	5.0	3	1	0	3	4	39	7.0	209	141	7262	3260	833	496	913	903	465	716	1213	946	1260	1	3977	611	875	503	8041	498	967	1	6631	1068	543	658
Lineups	-1626168-1628367-1628402-1628977-1630240-	T. Lyles - J. Jackson - F. Jackson - H. Diallo - S. Lee	1610612765	DET	3	0	3	0.0	12.606666666666667	10	24	0.417	2	12	0.167	1	1	1.0	2	7	9	3	4.0	2	1	0	4	3	23	-6.0	961	5067	8161	5067	834	853	773	4323	1356	564	4132	3151	3974	1	1142	1077	1127	1752	7758	797	967	1	7272	1457	1088	7756
Lineups	-1627742-1628984-1629637-1630529-1630530-	B. Ingram - D. Graham - J. Hayes - H. Jones - T. Murphy III	1610612740	NOP	4	2	2	0.5	12.6	9	21	0.429	3	6	0.5	7	8	0.875	2	6	8	5	3.0	0	0	2	6	5	28	1.0	595	653	7262	3666	835	981	913	4107	869	1326	1213	458	542	2074	1142	1300	1282	1053	7217	3489	2598	7751	7917	810	853	2867
Lineups	-203090-1626158-1629056-1630169-1630558-	M. Harkless - R. Holmes - T. Davis - T. Haliburton - D. Mitchell	1610612758	SAC	3	1	2	0.333	12.6	7	21	0.333	3	12	0.25	0	0	0.0	3	13	16	4	7.0	1	1	1	7	0	17	-7.0	961	1502	7262	4648	835	1283	913	5110	869	564	3633	4251	4474	4251	735	490	531	1331	8318	1522	967	6047	8084	5640	1517	7994
Lineups	-2544-2546-201566-201961-1628370-	L. James - C. Anthony - R. Westbrook - W. Ellington - M. Monk	1610612747	LAL	4	1	3	0.25	12.583333333333334	15	24	0.625	6	10	0.6	4	4	1.0	2	5	7	6	1.0	1	2	0	10	6	40	10.0	595	1502	8161	4926	837	496	773	1493	368	716	1039	946	1260	1	1142	1569	1484	850	3810	1522	463	1	8378	650	521	336
Lineups	-202699-203552-203954-1627788-1630178-	T. Harris - S. Curry - J. Embiid - F. Korkmaz - T. Maxey	1610612755	PHI	8	5	3	0.625	12.571666666666667	8	23	0.348	3	7	0.429	6	7	0.857	2	12	14	4	3.0	1	0	1	8	5	25	-1.0	153	141	8161	3558	838	1102	817	5093	869	1140	2288	572	657	2127	1142	540	630	1331	7217	1522	2598	6047	8204	810	983	4796
Lineups	-201586-202339-202694-202704-1627826-	S. Ibaka - E. Bledsoe - M. Morris Sr. - R. Jackson - I. Zubac	1610612746	LAC	1	0	1	0.0	12.566666666666666	11	25	0.44	1	8	0.125	2	2	1.0	2	11	13	7	3.0	2	0	0	3	2	25	-9.0	3130	5067	3051	5067	839	763	724	4044	2229	975	4251	1886	2253	1	1142	611	702	697	7217	797	2598	1	6631	2150	983	8293
Lineups	-200768-202693-203473-1628997-1629639-	K. Lowry - M. Morris - D. Dedmon - C. Martin - T. Herro	1610612748	MIA	4	2	2	0.5	12.543333333333333	10	25	0.4	0	7	0.0	2	2	1.0	6	7	13	3	3.0	2	0	1	6	3	22	-13.0	595	653	7262	3666	840	853	724	4431	4331	1140	4331	1886	2253	1	279	1077	702	1752	7217	797	2598	6047	7917	1457	1132	8559
Lineups	-2544-201566-203076-1628370-1629659-	L. James - R. Westbrook - A. Davis - M. Monk - T. Horton-Tucker	1610612747	LAL	4	2	2	0.5	12.488333333333333	9	20	0.45	3	8	0.375	8	12	0.667	2	8	10	8	2.0	1	4	1	7	10	29	-3.0	595	653	7262	3666	841	981	962	3918	869	975	2625	376	298	2977	1142	932	981	589	6110	1522	174	6047	8084	313	808	6362
Lineups	-202699-203083-203552-1627788-1630178-	T. Harris - A. Drummond - S. Curry - F. Korkmaz - T. Maxey	1610612755	PHI	4	2	2	0.5	12.468333333333334	9	24	0.375	3	9	0.333	1	1	1.0	3	5	8	3	1.0	0	2	0	2	2	22	-14.0	595	653	7262	3666	842	981	773	4845	869	837	2787	3151	3974	1	735	1569	1282	1752	3810	3489	463	1	5410	2150	1132	8583
Lineups	-200746-201949-201988-1627761-1628975-	L. Aldridge - J. Johnson - P. Mills - D. Bembry - J. Carter	1610612751	BKN	3	3	0	1.0	12.466666666666667	8	21	0.381	3	11	0.273	5	6	0.833	4	11	15	4	5.0	1	2	1	6	5	24	2.0	961	367	1	1	843	1102	913	4831	869	636	3590	731	791	2203	498	611	582	1331	8041	1522	463	6047	7917	810	1033	2161
Lineups	-202330-202397-203486-1626162-1628998-	G. Hayward - I. Smith - M. Plumlee - K. Oubre Jr. - C. Martin	1610612766	CHA	4	2	2	0.5	12.421666666666667	5	18	0.278	1	5	0.2	4	9	0.444	1	9	10	3	5.0	3	1	3	1	6	15	-9.0	595	653	7262	3666	844	1816	1089	6014	2229	1643	3985	946	458	4114	2042	791	981	1752	8041	498	967	8287	2877	650	1737	8293
Lineups	-201950-203114-203648-1626192-1628960-	J. Holiday - K. Middleton - T. Antetokounmpo - P. Connaughton - G. Allen	1610612749	MIL	1	1	0	1.0	12.416666666666666	12	23	0.522	4	11	0.364	4	4	1.0	3	9	12	6	8.0	1	0	1	5	4	32	3.0	3130	1502	1	1	845	662	817	2349	618	636	2712	946	1260	1	735	791	774	850	8402	1522	2598	6047	7660	1068	705	1670
Lineups	-203200-204456-1626167-1628470-1629103-	J. Holiday - T. McConnell - M. Turner - T. Craig - K. Martin	1610612754	IND	4	1	3	0.25	12.416666666666666	9	20	0.45	3	6	0.5	4	4	1.0	1	8	9	6	5.0	1	4	1	5	5	25	-3.0	595	1502	8161	4926	845	981	962	3918	869	1326	1213	946	1260	1	2042	932	1127	850	8041	1522	174	6047	7660	810	983	6362
Lineups	-201142-201935-201949-201988-1627761-	K. Durant - J. Harden - J. Johnson - P. Mills - D. Bembry	1610612751	BKN	2	0	2	0.0	12.416666666666666	15	26	0.577	3	8	0.375	6	6	1.0	4	10	14	8	3.0	4	2	0	6	4	39	16.0	1604	5067	7262	5067	845	496	693	1921	869	975	2625	572	791	1	498	700	630	589	7217	345	463	1	7917	1068	543	124
Lineups	-1626167-1627734-1627763-1629103-1630537-	M. Turner - D. Sabonis - M. Brogdon - K. Martin - C. Duarte	1610612754	IND	4	2	2	0.5	12.416666666666666	11	19	0.579	5	10	0.5	8	9	0.889	1	7	8	9	3.0	3	0	1	3	6	35	14.0	595	653	7262	3666	845	763	1018	1913	465	716	1213	376	458	2047	2042	1077	1282	503	7217	498	2598	6047	6631	650	628	170
Lineups	-200768-1628389-1628997-1629216-1629639-	K. Lowry - B. Adebayo - C. Martin - G. Vincent - T. Herro	1610612748	MIA	3	1	2	0.333	12.4	10	26	0.385	5	14	0.357	1	2	0.5	2	10	12	6	1.0	3	0	3	4	1	26	5.0	961	1502	7262	4648	849	853	693	4793	465	459	2741	3151	2253	3335	1142	700	774	850	3810	498	2598	8287	7272	3272	948	1013
Lineups	-1626156-1627736-1629006-1629675-1630183-	D. Russell - M. Beasley - J. Okogie - N. Reid - J. McDaniels	1610612750	MIN	4	2	2	0.5	12.391666666666667	11	23	0.478	2	8	0.25	3	5	0.6	4	9	13	6	6.0	2	2	2	5	4	27	2.0	595	653	7262	3666	850	763	817	3649	1356	975	3633	1354	1056	3240	498	791	702	850	8212	797	463	7751	7660	1068	897	2161
Lineups	-2544-2546-201566-1626169-1628370-	L. James - C. Anthony - R. Westbrook - S. Johnson - M. Monk	1610612747	LAL	3	1	2	0.333	12.39	12	20	0.6	3	6	0.5	7	8	0.875	2	10	12	6	3.0	1	0	1	7	5	34	4.0	961	1502	7262	4648	851	662	962	1594	869	1326	1213	458	542	2074	1142	700	774	850	7217	1522	2598	6047	8084	810	655	1330
Lineups	-203081-203468-203496-203994-1629014-	D. Lillard - C. McCollum - R. Covington - J. Nurkic - A. Simons	1610612757	POR	5	1	4	0.2	12.368333333333334	9	24	0.375	3	9	0.333	6	8	0.75	3	11	14	4	2.0	1	1	0	6	7	27	6.0	406	1502	8453	5019	852	981	773	4845	869	837	2787	572	542	2560	735	611	630	1331	6110	1522	967	1	7917	536	897	818
Lineups	-203484-203526-203915-1626149-1628398-	K. Caldwell-Pope - R. Neto - S. Dinwiddie - M. Harrell - K. Kuzma	1610612764	WAS	3	3	0	1.0	12.368333333333334	3	18	0.167	1	7	0.143	2	3	0.667	2	10	12	0	4.0	0	1	1	5	3	9	-16.0	961	367	1	1	852	2831	1089	6619	2229	1140	4213	1886	1858	2977	1142	700	774	5729	7758	3489	967	6047	7660	1457	2852	8627
Lineups	-201567-201937-1626224-1630171-1630596-	K. Love - R. Rubio - C. Osman - I. Okoro - E. Mobley	1610612739	CLE	7	4	3	0.571	12.368333333333334	11	24	0.458	4	12	0.333	9	13	0.692	4	10	14	6	2.0	3	0	0	2	7	35	10.0	209	219	8161	3630	852	763	773	3815	618	564	2787	316	261	2957	498	700	630	850	6110	498	2598	1	5410	536	628	336
Lineups	-1628401-1629022-1629234-1630170-1630200-	D. White - L. Walker IV - D. Eubanks - D. Vassell - T. Jones	1610612759	SAS	5	2	3	0.4	12.358333333333333	8	23	0.348	1	8	0.125	9	11	0.818	6	9	15	5	6.0	2	0	1	3	9	26	0.0	406	653	8161	4573	855	1102	817	5093	2229	975	4251	316	341	2334	279	791	582	1053	8212	797	2598	6047	6631	364	948	3489
Lineups	-2738-202357-203110-1627780-1629673-	A. Iguodala - N. Bjelica - D. Green - G. Payton II - J. Poole	1610612744	GSW	4	3	1	0.75	12.355	12	18	0.667	2	7	0.286	5	6	0.833	1	9	10	9	9.0	7	2	0	3	4	31	5.0	595	367	3051	3160	856	662	1089	991	1356	1140	3498	731	791	2203	2042	791	981	503	8462	142	463	1	6631	1068	739	1013
Lineups	-201571-1628021-1629726-1630231-1630578-	D. Augustin - D. Nwaba - G. Mathews - K. Martin Jr. - A. Sengun	1610612745	HOU	3	1	2	0.333	12.301666666666666	9	25	0.36	0	9	0.0	3	6	0.5	4	6	10	6	5.0	6	1	3	6	7	21	-7.0	961	1502	7262	4648	857	981	724	5044	4331	837	4331	1354	791	3335	498	1300	981	850	8041	190	967	8287	7917	536	1190	7994
